,pickup_city,pickup_zip_code
5918,Grebenau,36323
5919,Grebenhain,36355
5920,Grebenstein,34393
5921,Grebin,24329
5922,Grebs,14793
5923,Grebs,14797
5924,Grebs,19294
5925,Greding,91171
5926,Greese,23970
5927,Grefrath,47929
5928,Greifenberg,86926
5929,Greifenhagen,6333
5930,Greifenhain,3116
5931,Greifenstein,35753
5932,Greiffenberg,16278
5933,Greifswald,17489
5934,Greifswald,17491
5935,Greifswald,17493
5936,Greiling,83677
5937,Greimerath,54314
5938,Greimerath,54533
5939,Greimersburg,56814
5940,Greinach,83329
5941,Greinach,83379
5942,Greiz,7973
5943,Gremersdorf,23758
5944,Gremersdorf-Buchholz,18461
5945,Gremsdorf,91350
5946,Grenderich,56858
5947,Grenz,17291
5948,Grenzach-Wyhlen,79639
5949,Grenzhausen,23936
5950,Grenzheim,19348
5951,Grenzloch,56130
5952,Greppin,6803
5953,Greschendorf,23936
5954,Gresse,19258
5955,Gressow,23968
5956,Grethem,29690
5957,Grettstadt,97508
5958,Greußen,99718
5959,Greußenheim,97259
5960,Greven,19258
5961,Greven,48268
5962,Grevenbroich,41515
5963,Grevenbroich,41516
5964,Grevenbroich,41517
5965,Grevenkop,25361
5966,Grevenkrug,24241
5967,Grevenstein,23936
5968,Grevesmühlen,23936
5969,Gribbohm,25596
5970,Gribow,17506
5971,Griebelschied,55608
5972,Grieben,16775
5973,Grieben,18565
5974,Grieben,23936
5975,Grieben,39517
5976,Griebo,6869
5977,Griefstedt,99638
5978,Gries,66903
5979,Griesen,6786
5980,Griesheim,64347
5981,Griesheim,64347
5982,Griesheim,99326
5983,Griesingen,89608
5984,Grießbach,9435
5985,Grießen,3172
5986,Griesstätt,83556
5987,Griesstätt,85655
5988,Grillenberg,6528
5989,Grimburg,54413
5990,Grimma,4668
5991,Grimme,39264
5992,Grimmelsberg,24327
5993,Grimmelshausen,98660
5994,Grimmen,18507
5995,Grinau,23847
5996,Grischow,17089
5997,Gröben,6682
5998,Gröben,14974
5999,Gröben,83119
6000,Grobengereuth,7389
6001,Gröbenzell,82194
6002,Gröbern,6773
6003,Gröbers,6184
6004,Gröbitz,3238
6005,Gröbitz,6667
6006,Grobleben,39579
6007,Gröbzig,6388
6008,Grockstädt,6268
6009,Gröde,25869
6010,Gröden,4932
6011,Grödersby,24376
6012,Gröditsch,15910
6013,Gröditz,1609
6014,Groitzsch,4539
6015,Grollenhof,74196
6016,Grolsheim,55459
6017,Grömbach,72294
6018,Grömitz,23743
6019,Gröna,6408
6020,Gronau,31028
6021,Gronau,48599
6022,Grönheim,49696
6023,Gröningen,39397
6024,Grönwohld,22956
6025,Groptitz,1594
6026,Groß Ammensleben,39326
6027,Groß Behnitz,14641
6028,Groß Belitz,18246
6029,Groß Bengerstorf,19258
6030,Groß Berßen,49777
6031,Groß Beuchow,3222
6032,Groß Boden,23847
6033,Groß Bölkow,18239
6034,Groß Börnecke,39435
6035,Groß Breese,19322
6036,Groß Briesen,14806
6037,Groß Brütz,19071
6038,Groß Buchholz,19348
6039,Groß Buchwald,24582
6040,Groß Bünsdorf,23923
6041,Groß Chüden,29416
6042,Groß Daberkow,17348
6043,Groß Disnack,23911
6044,Groß Döbbern,3058
6045,Groß Dölln,17268
6046,Groß Dratow,17192
6047,Groß Düben,2959
6048,Groß Eichholz,15859
6049,Groß Eichsen,19205
6050,Groß Ernsthof,17440
6051,Groß Flotow,17219
6052,Groß Fredenwalde,17268
6053,Groß Gaglow,3058
6054,Groß Garz,39615
6055,Groß Germersleben,39398
6056,Groß Gievitz,17192
6057,Groß Glienicke,14476
6058,Groß Godems,19372
6059,Groß Görnow,19406
6060,Groß Gottschow,19348
6061,Groß Grönau,23627
6062,Groß Haßlow,16909
6063,Groß Hauskreuz,26441
6064,Groß Hundorf,19217
6065,Groß Ippener,27243
6066,Groß Jehser,3205
6067,Groß Kelle,17207
6068,Groß Kienitz,15831
6069,Groß Kiesow,17495
6070,Groß Kölpin,17268
6071,Groß Kölzig,3159
6072,Groß Kordshagen,18442
6073,Groß Köris,15746
6074,Groß Krams,19230
6075,Groß Krankow,23966
6076,Groß Kreutz,14550
6077,Groß Kühren,19273
6078,Groß Kummerfeld,24626
6079,Groß Laasch,19288
6080,Groß Labenz,19417
6081,Groß Langerwisch,16928
6082,Groß Leine,15913
6083,Groß Leppin,19339
6084,Groß Leuthen,15913
6085,Groß Linde,19348
6086,Groß Lindow,15295
6087,Groß Lübbenau,3226
6088,Groß Lüben,19336
6089,Groß Luckow,17337
6090,Groß Luja,3130
6091,Groß Lüsewitz,18190
6092,Groß Machnow,15806
6093,Groß Marzehns,14823
6094,Groß Meckelsen,27419
6095,Groß Miltzow,17349
6096,Groß Mohrdorf,18445
6097,Groß Molzahn,19217
6098,Groß Muckrow,15868
6099,Groß Naundorf,6925
6100,Groß Nemerow,17094
6101,Groß Neuendorf,15324
6102,Groß Neuleben,23923
6103,Groß Nieköhr,17179
6104,Groß Niendorf,19374
6105,Groß Niendorf,23816
6106,Groß Nienhagen,18239
6107,Groß Nordende,25436
6108,Groß Oesingen,29393
6109,Groß Offenseth-Aspern,25355
6110,Groß Oßnig,3058
6111,Groß Pampau,21493
6112,Groß Pankow,16928
6113,Groß Pinnow,16306
6114,Groß Plasten,17192
6115,Groß Polzin,17390
6116,Groß Pravtshagen,23936
6117,Groß Quenstedt,38822
6118,Groß Raden,19406
6119,Groß Rheide,24872
6120,Groß Ridsenow,18299
6121,Groß Rietz,15848
6122,Groß Rode,38154
6123,Groß Rodensleben,39167
6124,Groß Roge,17166
6125,Groß Rönnau,23795
6126,Groß Rosenburg,39240
6127,Groß Rünz,19217
6128,Groß Salitz,19205
6129,Groß Santersleben,39343
6130,Groß Sarau,23627
6131,Groß Schacksdorf,3149
6132,Groß Schauen,15859
6133,Groß Schenkenberg,23860
6134,Groß Schierstedt,6449
6135,Groß Schönebeck,16348
6136,Groß Schoritz,18574
6137,Groß Schulzendorf,15806
6138,Groß Schwansee,23942
6139,Groß Schwechten,39579
6140,Groß Schwiesow,18276
6141,Groß Siemen,18236
6142,Groß Siemz,23923
6143,Groß Spiegelberg,17337
6144,Groß Stieten,23972
6145,Groß Teetzleben,17091
6146,Groß Tessin,23992
6147,Groß Thurow,19205
6148,Groß Timkenberg,19273
6149,Groß Twülpstedt,38464
6150,Groß Vielen,17217
6151,Groß Vollstedt,24802
6152,Groß Walmstorf,23948
6153,Groß Warnow,19357
6154,Groß Wasserburg,15910
6155,Groß Welle,16866
6156,Groß Welzin,19209
6157,Groß Werzin,19336
6158,Groß Wieblitz,29413
6159,Groß Wittensee,24361
6160,Groß Woltersdorf,16928
6161,Groß Wüstenfelde,17168
6162,Groß Ziescht,15837
6163,Großaitingen,86845
6164,Großalmerode,37247
6165,Großalsleben,39387
6166,Großbadegast,6369
6167,Großbardau,4668
6168,Großbardorf,97633
6169,Großbarkau,24245
6170,Großbartloff,37359
6171,Großbeeren,14979
6172,Großberndten,99713
6173,Großbettlingen,72663
6174,Großbeuthen,14974
6175,Groß-Bieberau,64401
6176,Großbockedra,7646
6177,Großbodungen,37345
6178,Großbothen,4668
6179,Großbottwar,71723
6180,Großbreitenbach,98701
6181,Großbrembach,99610
6182,Großbrüchter,99713
6183,Großbundenbach,66501
6184,Großburschla,99830
6185,Großderschau,16845
6186,Großdittmannsdorf,1471
6187,Großdubrau,2694
6188,Großebersdorf,7589
6189,Großefehn,26629
6190,Großeibstadt,97633
6191,Grosselfingen,72415
6192,Großenaspe,24623
6193,Großenbrode,23775
6194,Großenehrich,99718
6195,Großengottern,99991
6196,Großenhain,1558
6197,Großenhof,23948
6198,Großenkneten,26197
6199,Großen-Luckow,17166
6200,Großenlüder,36137
6201,Großenlupnitz,99819
6202,Großenrade,25712
6203,Großensee,22946
6204,Großensee,99837
6205,Großenseebach,91091
6206,Großenstein,7580
6207,Großenwiehe,24969
6208,Großenwörden,21712
6209,Großerkmannsdorf,1454
6210,Großerlach,71577
6211,Großeutersdorf,7768
6212,Großfahner,99100
6213,Großfischlingen,67483
6214,Großfriesen,8541
6215,Großfriesen,8541
6216,Groß-Gerau,64521
6217,Großgeschwenda,7338
6218,Großgörschen,6686
6219,Großgrimma,6679
6220,Großhabersdorf,90613
6221,Großhansdorf,22927
6222,Großharrie,24625
6223,Großharthau,1909
6224,Großharthau-Bühlau,1909
6225,Großharthau-Schmiedefeld,1909
6226,Großharthau-Seeligstadt,1909
6227,Großhartmannsdorf,9618
6228,Großheide,26532
6229,Großheirath,96269
6230,Großhelfendorf,85655
6231,Großhennersdorf,2747
6232,Großheringen,99518
6233,Großhesselohe,82049
6234,Großheubach,63920
6235,Großholbach,56412
6236,Großhub,83739
6237,Großkampenberg,54619
6238,Großkarlbach,67229
6239,Großkarolinenfeld,83109
6240,Großkayna,6242
6241,Groß-Klessow,3222
6242,Großkmehlen,1990
6243,Großkochberg,7407
6244,Großkönigsförde,24214
6245,Großkönigsförderwohld,24214
6246,Großkorbetha,6688
6247,Großkorga,6926
6248,Großkoschen,1968
6249,Großkrausnik,3249
6250,Großkrotzenburg,63538
6251,Großkugel,6184
6252,Großkundorf,7980
6253,Großlangenfeld,54608
6254,Großlangheim,97320
6255,Großlehna,4420
6256,Großleinungen,6528
6257,Großliebringen,99326
6258,Großlittgen,54534
6259,Großlöbichau,7751
6260,Großlohra,99759
6261,Großmaischeid,56276
6262,Großmannshof,73345
6263,Großmehlra,99996
6264,Großmehring,85098
6265,Groß-Mehßow,3205
6266,Großmölsen,99198
6267,Großmonra,99625
6268,Großmühlingen,39221
6269,Großmutz,16775
6270,Großnaundorf,1936
6271,Großneuhausen,99625
6272,Großneundorf,98743
6273,Großniedesheim,67259
6274,Größnitz,6632
6275,Großobringen,99439
6276,Großolbersdorf,9432
6277,Großörner,6348
6278,Großostheim,63762
6279,Großpaschleben,6369
6280,Großpösna,4463
6281,Großpostwitz,2692
6282,Großpürschütz,7751
6283,Großräschen,1983
6284,Großrehmühle,95356
6285,Großrheider Ausbau,24848
6286,Großrheiderfeld,24848
6287,Großrinderfeld,97950
6288,Großröda,4617
6289,Groß-Rohrheim,68649
6290,Großröhrsdorf,1900
6291,Großromstedt,99510
6292,Großrosseln,66352
6293,Großrössen,4895
6294,Großrückerswalde,9518
6295,Großrudestedt,99195
6296,Großschirma,9603
6297,Großschönau,2779
6298,Großschönau,83739
6299,Großschwabhausen,99441
6300,Großschweidnitz,2708
6301,Großseifen,56472
6302,Großsolt,24991
6303,Großsteinhausen,66484
6304,Großthiemig,4932
6305,Großtreben-Zwethau,4886
6306,Groß-Umstadt,64823
6307,Großvargula,99958
6308,Großwallstadt,63868
6309,Großwechsungen,99735
6310,Großweil,82439
6311,Großweitzschen,4720
6312,Großwelsbach,99947
6313,Großwiesenhof,92348
6314,Großwig,4860
6315,Groß-Wokern,17166
6316,Großwoltersdorf,16775
6317,Großwudicke,14715
6318,Großzerlang,16831
6319,Großziethen,15831
6320,Groß-Ziethen,16247
6321,Groß-Ziethen,16766
6322,Groß-Zimmern,64846
6323,Großzöberitz,6780
6324,Gröst,6632
6325,Grotenknöll,24819
6326,Grothusenkoog,25836
6327,Grötsch,3185
6328,Grove,21493
6329,Grovehörn,26802
6330,Groven,25774
6331,Grub,83313
6332,Grub,83364
6333,Grub,83552
6334,Grub,83739
6335,Grub,96271
6336,Grub,98530
6337,Grube,19336
6338,Grube,23749
6339,Grube Alfred,39240
6340,Grübelsberg,53547
6341,Gruberhagen,23747
6342,Grubersmühle,7343
6343,Grubnitz,4828
6344,Grubo,14823
6345,Gruel,18320
6346,Gruibingen,73344
6347,Grumbach,1723
6348,Grumbach,9477
6349,Grumbach,67745
6350,Grumbach,98574
6351,Grümpen,96528
6352,Gruna,1683
6353,Grüna,9224
6354,Grüna,9224
6355,Grüna,14913
6356,Grünau,7338
6357,Grünaue,14712
6358,Grünbach,8223
6359,Grünbach-Muldenberg,8223
6360,Grunbachsägmühle,73489
6361,Grünberg,17326
6362,Grünberg,35305
6363,Grund,83739
6364,Gründau,63584
6365,Grundbach,83739
6366,Grundhof,24977
6367,Grundhof,71272
6368,Grundmühle,35630
6369,Grundshagen,23948
6370,Grundsheim,89613
6371,Grüne Mühle,56332
6372,Grünebach,57520
6373,Grüneberg,16775
6374,Grünefeld,14641
6375,Grüneiche,14778
6376,Grünenbach,88167
6377,Grünendeich,21720
6378,Grünenplan,31073
6379,Grünental,25767
6380,Grunewald,17268
6381,Grünewald,1945
6382,Grünewalde,1979
6383,Grünhain,8358
6384,Grünhainichen,9579
6385,Grünheide,15537
6386,Grünhof,19230
6387,Grünhof,34576
6388,Grüningen,14778
6389,Grünkraut,88287
6390,Grunow,15299
6391,Grunow,15377
6392,Grünow,16278
6393,Grünow,17237
6394,Grünow,17291
6395,Grünsfeld,97947
6396,Grünstadt,67269
6397,Grünwald,82031
6398,Grünz,17328
6399,Grüssow,17213
6400,Gschwend,74417
6401,Gschwend,83364
6402,Gstadt,83257
6403,Guben,3172
6404,Gubkow,18190
6405,Gübs,39175
6406,Güby,24357
6407,Guckheim,56459
6408,Gückingen,65558
6409,Gudendorf,25693
6410,Gudensberg,34281
6411,Guderhandviertel,21720
6412,Gudersleben,99755
6413,Gudow,19249
6414,Gudow,23899
6415,Guggenhausen,88379
6416,Güglingen,74363
6417,Guhlen,15913
6418,Gühlen Glienicke,16818
6419,Guhlsdorf,19348
6420,Guhrow,3096
6421,Guldental,55452
6422,Gülitz,19348
6423,Güllesheim,56593
6424,Gulow,19348
6425,Gülpe,14715
6426,Gülstorf,19273
6427,Gültz,17089
6428,Gülze,19273
6429,Gülzow,17153
6430,Gülzow,18276
6431,Gülzow,21483
6432,Gumbsheim,55597
6433,Gummersbach,51643
6434,Gummersbach,51645
6435,Gummersbach,51647
6436,Gumpener Kreuz,64385
6437,Gumpenweiler,74594
6438,Gumperda,7768
6439,Gumtow,16866
6440,Gundelfingen,79194
6441,Gundelfingen,89423
6442,Gundelsheim,74831
6443,Gundelsheim,96163
6444,Gunderath,56767
6445,Gundersheim,67598
6446,Gundersleben,99713
6447,Gundersweiler,67724
6448,Gundheim,67599
6449,Gundremmingen,89355
6450,Gunkelrode,36179
6451,Gunningen,78594
6452,Günserode,6567
6453,Gunsleben,39393
6454,Günstedt,99631
6455,Günterberg,16278
6456,Güntersberge,6507
6457,Guntersblum,67583
6458,Güntersleben,97261
6459,Günthersdorf,6254
6460,Günthersleben,99869
6461,Günzach,87634
6462,Günzburg,89312
6463,Gunzenhausen,91710
6464,Günzerode,99735
6465,Güritz Försterei,19294
6466,Gusborn,29476
6467,Güsen,39317
6468,Gusenburg,54413
6469,Gusow,15306
6470,Güssefeld,39624
6471,Gussow,15754
6472,Gustävel,19412
6473,Güstebieser Loose,16259
6474,Güsten,39439
6475,Güster,21514
6476,Gusterath,54317
6477,Gustow,18574
6478,Güstow,17291
6479,Güstrow,18273
6480,Gut Werder,6217
6481,Gutach,77793
6482,Gutach,79261
6483,Gute Mühle,56346
6484,Guteborn,1945
6485,Gutenacker,56370
6486,Gütenbach,78148
6487,Gutenbacherhof,67822
6488,Gutenberg,6193
6489,Gutenberg,55595
6490,Gutendorf,99438
6491,Guteneck,92543
6492,Gutengermendorf,16775
6493,Gutenpaaren,14669
6494,Gutenstetten,91468
6495,Gutenswegen,39326
6496,Gutenzell-Hürbel,88484
6497,Güterfelde,14532
6498,Güterglück,39264
6499,Gütersloh,33330
6500,Gütersloh,33332
6501,Gütersloh,33334
6502,Gütersloh,33335
6503,Gutglück,18356
6504,Guthmannshausen,99628
6505,Gutow,18276
6506,Gutsbezirk Münsingen,72525
6507,Gutshof Lechfeld,86836
6508,Guttau,2694
6509,Guttenberg,95358
6510,Gutweiler,54317
6511,Gützkow,17506
6512,Guxhagen,34302
6513,Gyhum,27404
6514,Haag,83527
6515,Haag,85410
6516,Haag,95473
6517,Haage,14662
6518,Haagwiesen,73107
6519,Haale,24819
6520,Haan,42781
6521,Haar,19273
6522,Haar,85540
6523,Haar,85540
6524,Haarbach,94542
6525,Haarberg,99102
6526,Haarberg,99102
6527,Haaren,19336
6528,Haasow,3058
6529,Habach,82392
6530,Habaching,82392
6531,Habel,25869
6532,Haberhof,74632
6533,Habichtswald,34317
6534,Habighorst,29359
6535,Habscheid,54597
6536,Haby,24361
6537,Hachelbich,99706
6538,Hachenburg,57627
6539,Hachtsee,82392
6540,Hackenheim,55546
6541,Hackermoos,85764
6542,Hackpfüffel,6528
6543,Hadamar,65589
6544,Hädchenshof,23996
6545,Hademstorf,29693
6546,Hadenfeld,25560
6547,Hadmersleben,39398
6548,Hafenlohr,97840
6549,Haferungen,99735
6550,Haftelhof,76889
6551,Hage,26524
6552,Hagebök,23974
6553,Häg-Ehrsberg,79685
6554,Hagelberg,14806
6555,Hagelstadt,93095
6556,Hagen,24576
6557,Hagen,27628
6558,Hagen,49170
6559,Hagen,58089
6560,Hagen,58091
6561,Hagen,58093
6562,Hagen,58095
6563,Hagen,58097
6564,Hagen,58099
6565,Hagen,58119
6566,Hagen,58135
6567,Hägen,25779
6568,Hagenbach,76767
6569,Hagenberg,83565
6570,Hagenbüchach,91469
6571,Hagenburg,31558
6572,Hagenow,19230
6573,Hagenow Heide,19230
6574,Hagermarsch,26524
6575,Hagnau,88709
6576,Hahausen,38729
6577,Hahn,56244
6578,Hahn,56472
6579,Hahn,56850
6580,Hahnbach,92256
6581,Hähnen,53562
6582,Hahnenbach,55606
6583,Hahnenhorst,19395
6584,Hahnenkrug,24884
6585,Hahnenmühle,74579
6586,Hahn-Flughafen,55483
6587,Hahnheim,55278
6588,Hähnichen,2923
6589,Hahnstätten,65623
6590,Hahnweiler,55776
6591,Haibach,63808
6592,Haibach,94353
6593,Haida,4910
6594,Haidemühl,3130
6595,Haiden,83555
6596,Haidmühle,94145
6597,Haiger,35708
6598,Haigerloch,72401
6599,Haimhausen,85778
6600,Haiming,84533
6601,Hain,7957
6602,Haina,35114
6603,Haina,98631
6604,Haina,99869
6605,Hainau,56357
6606,Hainburg,63512
6607,Hainewalde,2779
6608,Hainfeld,76835
6609,Hainhof,66916
6610,Hainichen,7778
6611,Hainichen,9661
6612,Hainrode,6528
6613,Hainrode,99735
6614,Hainsfarth,86744
6615,Hainspitz,7607
6616,Haiterbach,72221
6617,Hakeborn,39448
6618,Hakenberg,16833
6619,Hakendorf,19246
6620,Hakenhof,25840
6621,Hakenstedt,39343
6622,Halbe,15757
6623,Halbemond,26524
6624,Halbendorf,2953
6625,Halberstadt,38820
6626,Halbertshof,89165
6627,Halblech,87642
6628,Halbs,56457
6629,Haldenhof,73655
6630,Haldensleben,39340
6631,Haldenwang,87490
6632,Haldenwang,89356
6633,Halen,49685
6634,Halenbeck,16945
6635,Halfing,83128
6636,Hallabruck,83359
6637,Hallbergmoos,85399
6638,Halle,6108
6639,Halle,6110
6640,Halle,6112
6641,Halle,6114
6642,Halle,6116
6643,Halle,6118
6644,Halle,6120
6645,Halle,6122
6646,Halle,6124
6647,Halle,6126
6648,Halle,6128
6649,Halle,6130
6650,Halle,6132
6651,Halle,33790
6652,Halle,37620
6653,Halle,49843
6654,Hallenberg,59969
6655,Hallerndorf,91352
6656,Hallgarten,67826
6657,Hallschlag,54611
6658,Hallstadt,96103
6659,Hallungen,99826
6660,Halmannsöd,83552
6661,Hals,71577
6662,Halsbach,84553
6663,Halsbrücke,9633
6664,Halsdorf,54646
6665,Halsenbach,56283
6666,Halstenbek,25469
6667,Haltern am See,45721
6668,Halver,58553
6669,Halvesbostel,21646
6670,Hambach,65582
6671,Hamberge,23619
6672,Hamberge,23936
6673,Hambergen,27729
6674,Hambrücken,76707
6675,Hambuch,56761
6676,Hambühren,29313
6677,Hamburg,20095
6678,Hamburg,20097
6679,Hamburg,20099
6680,Hamburg,20144
6681,Hamburg,20146
6682,Hamburg,20148
6683,Hamburg,20149
6684,Hamburg,20249
6685,Hamburg,20251
6686,Hamburg,20253
6687,Hamburg,20255
6688,Hamburg,20257
6689,Hamburg,20259
6690,Hamburg,20354
6691,Hamburg,20355
6692,Hamburg,20357
6693,Hamburg,20359
6694,Hamburg,20457
6695,Hamburg,20459
6696,Hamburg,20535
6697,Hamburg,20537
6698,Hamburg,20539
6699,Hamburg,21029
6700,Hamburg,21031
6701,Hamburg,21033
6702,Hamburg,21035
6703,Hamburg,21037
6704,Hamburg,21039
6705,Hamburg,21073
6706,Hamburg,21075
6707,Hamburg,21077
6708,Hamburg,21079
6709,Hamburg,21107
6710,Hamburg,21109
6711,Hamburg,21129
6712,Hamburg,21147
6713,Hamburg,21149
6714,Hamburg,22041
6715,Hamburg,22043
6716,Hamburg,22045
6717,Hamburg,22047
6718,Hamburg,22049
6719,Hamburg,22081
6720,Hamburg,22083
6721,Hamburg,22085
6722,Hamburg,22087
6723,Hamburg,22089
6724,Hamburg,22111
6725,Hamburg,22113
6726,Hamburg,22115
6727,Hamburg,22117
6728,Hamburg,22119
6729,Hamburg,22143
6730,Hamburg,22145
6731,Hamburg,22147
6732,Hamburg,22149
6733,Hamburg,22159
6734,Hamburg,22175
6735,Hamburg,22177
6736,Hamburg,22179
6737,Hamburg,22297
6738,Hamburg,22299
6739,Hamburg,22301
6740,Hamburg,22303
6741,Hamburg,22305
6742,Hamburg,22307
6743,Hamburg,22309
6744,Hamburg,22335
6745,Hamburg,22337
6746,Hamburg,22339
6747,Hamburg,22359
6748,Hamburg,22391
6749,Hamburg,22393
6750,Hamburg,22395
6751,Hamburg,22397
6752,Hamburg,22399
6753,Hamburg,22415
6754,Hamburg,22417
6755,Hamburg,22419
6756,Hamburg,22453
6757,Hamburg,22455
6758,Hamburg,22457
6759,Hamburg,22459
6760,Hamburg,22523
6761,Hamburg,22525
6762,Hamburg,22527
6763,Hamburg,22529
6764,Hamburg,22547
6765,Hamburg,22549
6766,Hamburg,22559
6767,Hamburg,22587
6768,Hamburg,22589
6769,Hamburg,22605
6770,Hamburg,22607
6771,Hamburg,22609
6772,Hamburg,22761
6773,Hamburg,22763
6774,Hamburg,22765
6775,Hamburg,22767
6776,Hamburg,22769
6777,Hamburg-Insel Neuwerk,27499
6778,Hamburg-Insel Neuwerk,27499
6779,Hamdorf,24805
6780,Hämelhausen,27324
6781,Hameln,31785
6782,Hameln,31787
6783,Hameln,31789
6784,Hamersen,27419
6785,Hamersleben,39393
6786,Hämerten,39590
6787,"Hamfelde, Kr Hzgt Lauenburg",22929
6788,"Hamfelde, Kr Stormarn",22929
6789,Hamm,54636
6790,Hamm,57577
6791,Hamm,59063
6792,Hamm,59065
6793,Hamm,59067
6794,Hamm,59069
6795,Hamm,59071
6796,Hamm,59073
6797,Hamm,59075
6798,Hamm,59077
6799,Hamm,67580
6800,Hamma,99765
6801,Hammah,21714
6802,Hammelburg,97762
6803,Hammelspring,17268
6804,Hammer,16559
6805,Hammer,17358
6806,Hammer,78580
6807,Hammerbirkenfeld,55758
6808,Hammerbrücke,8269
6809,Hammermühle,56242
6810,Hammermühle,56459
6811,Hammersbach,63546
6812,Hammersfeld,99326
6813,Hammerstedt,99441
6814,Hammerstein,56598
6815,Hamminkeln,46499
6816,Hammoor,22941
6817,Hamwarde,21502
6818,Hamweddel,24816
6819,Hanau,63450
6820,Hanau,63452
6821,Hanau,63454
6822,Hanau,63456
6823,Hanau,63457
6824,Hanchesmühle,63699
6825,Handeloh,21256
6826,Handewitt,24983
6827,Handorf,21447
6828,Handrup,49838
6829,Hanerau-Hademarschen,25557
6830,Hanffabrik,14641
6831,Hangelsberg,15518
6832,Hangen-Weisheim,55234
6833,Hanhofen,67374
6834,Hänichen,1728
6835,Hankensbüttel,29386
6836,Hann. Münden,34346
6837,Hannover,30159
6838,Hannover,30161
6839,Hannover,30163
6840,Hannover,30165
6841,Hannover,30167
6842,Hannover,30169
6843,Hannover,30171
6844,Hannover,30173
6845,Hannover,30175
6846,Hannover,30177
6847,Hannover,30179
6848,Hannover,30419
6849,Hannover,30449
6850,Hannover,30451
6851,Hannover,30453
6852,Hannover,30455
6853,Hannover,30457
6854,Hannover,30459
6855,Hannover,30519
6856,Hannover,30521
6857,Hannover,30539
6858,Hannover,30559
6859,Hannover,30625
6860,Hannover,30627
6861,Hannover,30629
6862,Hannover,30655
6863,Hannover,30657
6864,Hannover,30659
6865,Hannover,30669
6866,Hanroth,56316
6867,Hanshagen,17509
6868,Hanshagen,23936
6869,Hanstedt,21271
6870,Hanstedt,29582
6871,Hanstorf,18239
6872,Hanstorf,23936
6873,Hanum,38489
6874,Happurg,91230
6875,Harbach,57572
6876,Harbarnsen,31097
6877,Harbke,39365
6878,Harburg,86655
6879,Hardebek,24616
6880,Hardegsen,37181
6881,Hardert,56579
6882,Hardheim,74736
6883,Hardisleben,99628
6884,Hardt,56472
6885,Hardt,78739
6886,Hardt,93152
6887,Hardthausen,74239
6888,Hardthof,71706
6889,Hardtmühle,36304
6890,Haren,49733
6891,Harfenmühle,55758
6892,Hargarten,54649
6893,Hargesheim,55595
6894,Harkensee,23942
6895,Harkerode,6543
6896,Harmsdorf,23738
6897,Harmsdorf,23911
6898,Harmshagen,23936
6899,Harmstorf,21228
6900,Harnekop,16269
6901,Harpstedt,27243
6902,Harra,7366
6903,Harras,98673
6904,Harrasmühle,7806
6905,Harraß,83739
6906,Harres,85304
6907,Harrislee,24955
6908,Harschbach,56307
6909,Harschbacherfeld,56459
6910,Harscheid,53520
6911,Harsdorf,95499
6912,Harsefeld,21698
6913,Harsewinkel,33428
6914,Harsleben,38829
6915,Harspelt,54617
6916,Harst,19243
6917,Harsum,31177
6918,Hartenfels,56244
6919,Hartenholm,24628
6920,Hartensdorf,15864
6921,Hartenstein,8118
6922,Hartenstein,91235
6923,Hartha,4746
6924,Harthausen,67376
6925,Hartheim,79258
6926,Harthhaus,99947
